Function,sup1,sup2,sup3,sup4,sup5,salary,gender,disabled,race,yearsInPosition,yearsInProfession,age,cred1,cred2,highestDegree,inst1,inst2,inst3,inst4,inst5,instBudget,City,State_x,Zip,country,Category,instSize,instType,T01,T09,T10,T11,T12,T13,T14,T15,T16,T19,T20,T21,T22,T23,T24,T25,T27,T28,T29,T40,T41,T50,T51,T53,T99,Place Name,State_y,State Abbreviation,County,Latitude,Longitude,Unnamed: 7
position4,0,1,0,50,0,55375.0,Woman,False,Caucasian,6.0,12.0,58.0,False,False,Master's Degree,12,13,4,730,2,3496671.0,Boone,NC,28608,United States,one,17589.0,Public Institution,0,5842182,343344,14157,476376,1915670,0,403194,281773,701788,15916,0,617408,17488,591457,111132,0,233463,13194,10390520,1360628,19932,45353,1776,0,Boone,North Carolina,NC,Watauga,36.2213,-81.7134,
position20,0,0,0,30,0,57260.0,Man,False,Caucasian,12.0,18.0,46.0,False,False,Master's Degree,12,13,4,730,2,3496671.0,Boone,NC,28608,United States,one,17589.0,Public Institution,0,5842182,343344,14157,476376,1915670,0,403194,281773,701788,15916,0,617408,17488,591457,111132,0,233463,13194,10390520,1360628,19932,45353,1776,0,Boone,North Carolina,NC,Watauga,36.2213,-81.7134,
position11,3,0,0,100,2,47400.0,Woman,False,Caucasian,4.0,8.0,38.0,False,False,Master's Degree,12,13,4,730,2,3496671.0,Boone,NC,28608,United States,one,17589.0,Public Institution,0,5842182,343344,14157,476376,1915670,0,403194,281773,701788,15916,0,617408,17488,591457,111132,0,233463,13194,10390520,1360628,19932,45353,1776,0,Boone,North Carolina,NC,Watauga,36.2213,-81.7134,
position15,0,2,0,25,0,41480.0,Man,False,Caucasian,5.0,5.0,36.0,False,False,Bachelor's Degree,12,13,4,730,2,3496671.0,Boone,NC,28608,United States,one,17589.0,Public Institution,0,5842182,343344,14157,476376,1915670,0,403194,281773,701788,15916,0,617408,17488,591457,111132,0,233463,13194,10390520,1360628,19932,45353,1776,0,Boone,North Carolina,NC,Watauga,36.2213,-81.7134,
position21,1,1,1,100,0,44075.0,Woman,False,Caucasian,4.0,8.0,30.0,False,False,Master's Degree,12,13,4,730,2,3496671.0,Boone,NC,28608,United States,one,17589.0,Public Institution,0,5842182,343344,14157,476376,1915670,0,403194,281773,701788,15916,0,617408,17488,591457,111132,0,233463,13194,10390520,1360628,19932,45353,1776,0,Boone,North Carolina,NC,Watauga,36.2213,-81.7134,
position3,0,13,0,70,0,61650.0,Man,False,Caucasian,17.0,20.0,47.0,True,False,Master's Degree,12,13,4,730,2,3496671.0,Boone,NC,28608,United States,one,17589.0,Public Institution,0,5842182,343344,14157,476376,1915670,0,403194,281773,701788,15916,0,617408,17488,591457,111132,0,233463,13194,10390520,1360628,19932,45353,1776,0,Boone,North Carolina,NC,Watauga,36.2213,-81.7134,
position1,11,13,4,730,2,99160.0,Man,False,Caucasian,19.0,26.0,54.0,False,False,Master's Degree,12,13,4,730,2,3496671.0,Boone,NC,28608,United States,one,17589.0,Public Institution,0,5842182,343344,14157,476376,1915670,0,403194,281773,701788,15916,0,617408,17488,591457,111132,0,233463,13194,10390520,1360628,19932,45353,1776,0,Boone,North Carolina,NC,Watauga,36.2213,-81.7134,
position1,3,0,0,0,0,107300.0,Man,False,Caucasian,3.0,14.0,39.0,False,False,Master's Degree,24,6,0,800,1,6200000.0,Raleigh,NC,27695,United States,one,34340.0,Public Institution,0,5842182,343344,14157,476376,1915670,0,403194,281773,701788,15916,0,617408,17488,591457,111132,0,233463,13194,10390520,1360628,19932,45353,1776,0,Raleigh,North Carolina,NC,Wake,35.7977,-78.6253,
position3,4,0,0,0,0,70000.0,Woman,False,Caucasian,1.0,7.0,31.0,False,False,Master's Degree,24,6,0,800,1,6200000.0,Raleigh,NC,27695,United States,one,34340.0,Public Institution,0,5842182,343344,14157,476376,1915670,0,403194,281773,701788,15916,0,617408,17488,591457,111132,0,233463,13194,10390520,1360628,19932,45353,1776,0,Raleigh,North Carolina,NC,Wake,35.7977,-78.6253,
position3,4,0,0,0,0,70000.0,Man,False,Caucasian,4.0,11.0,37.0,False,False,Master's Degree,24,6,0,800,1,6200000.0,Raleigh,NC,27695,United States,one,34340.0,Public Institution,0,5842182,343344,14157,476376,1915670,0,403194,281773,701788,15916,0,617408,17488,591457,111132,0,233463,13194,10390520,1360628,19932,45353,1776,0,Raleigh,North Carolina,NC,Wake,35.7977,-78.6253,
position3,4,0,0,0,0,72000.0,Woman,False,Caucasian,2.0,14.0,38.0,False,False,Doctoral,24,6,0,800,1,6200000.0,Raleigh,NC,27695,United States,one,34340.0,Public Institution,0,5842182,343344,14157,476376,1915670,0,403194,281773,701788,15916,0,617408,17488,591457,111132,0,233463,13194,10390520,1360628,19932,45353,1776,0,Raleigh,North Carolina,NC,Wake,35.7977,-78.6253,
position6,3,0,0,0,0,60000.0,Man,False,Caucasian,1.0,4.0,32.0,False,False,Master's Degree,24,6,0,800,1,6200000.0,Raleigh,NC,27695,United States,one,34340.0,Public Institution,0,5842182,343344,14157,476376,1915670,0,403194,281773,701788,15916,0,617408,17488,591457,111132,0,233463,13194,10390520,1360628,19932,45353,1776,0,Raleigh,North Carolina,NC,Wake,35.7977,-78.6253,
position6,0,0,0,50,0,41500.0,Woman,False,Caucasian,1.0,2.0,25.0,False,False,Master's Degree,24,6,0,800,1,6200000.0,Raleigh,NC,27695,United States,one,34340.0,Public Institution,0,5842182,343344,14157,476376,1915670,0,403194,281773,701788,15916,0,617408,17488,591457,111132,0,233463,13194,10390520,1360628,19932,45353,1776,0,Raleigh,North Carolina,NC,Wake,35.7977,-78.6253,
position7,0,0,0,0,0,39500.0,Woman,False,Caucasian,1.0,1.0,26.0,False,False,Master's Degree,24,6,0,800,1,6200000.0,Raleigh,NC,27695,United States,one,34340.0,Public Institution,0,5842182,343344,14157,476376,1915670,0,403194,281773,701788,15916,0,617408,17488,591457,111132,0,233463,13194,10390520,1360628,19932,45353,1776,0,Raleigh,North Carolina,NC,Wake,35.7977,-78.6253,
position6,0,0,0,50,0,39000.0,Man,False,Caucasian,1.0,1.0,24.0,False,False,Master's Degree,24,6,0,800,1,6200000.0,Raleigh,NC,27695,United States,one,34340.0,Public Institution,0,5842182,343344,14157,476376,1915670,0,403194,281773,701788,15916,0,617408,17488,591457,111132,0,233463,13194,10390520,1360628,19932,45353,1776,0,Raleigh,North Carolina,NC,Wake,35.7977,-78.6253,
position9,2,0,0,0,0,49400.0,Woman,False,Caucasian,7.0,7.0,33.0,False,False,Master's Degree,24,6,0,800,1,6200000.0,Raleigh,NC,27695,United States,one,34340.0,Public Institution,0,5842182,343344,14157,476376,1915670,0,403194,281773,701788,15916,0,617408,17488,591457,111132,0,233463,13194,10390520,1360628,19932,45353,1776,0,Raleigh,North Carolina,NC,Wake,35.7977,-78.6253,
position9,0,0,0,150,0,37444.0,Man,False,Caucasian,5.0,5.0,29.0,False,False,Master's Degree,24,6,0,800,1,6200000.0,Raleigh,NC,27695,United States,one,34340.0,Public Institution,0,5842182,343344,14157,476376,1915670,0,403194,281773,701788,15916,0,617408,17488,591457,111132,0,233463,13194,10390520,1360628,19932,45353,1776,0,Raleigh,North Carolina,NC,Wake,35.7977,-78.6253,
position9,0,0,0,150,0,39000.0,Man,False,Caucasian,1.0,1.0,24.0,False,False,Master's Degree,24,6,0,800,1,6200000.0,Raleigh,NC,27695,United States,one,34340.0,Public Institution,0,5842182,343344,14157,476376,1915670,0,403194,281773,701788,15916,0,617408,17488,591457,111132,0,233463,13194,10390520,1360628,19932,45353,1776,0,Raleigh,North Carolina,NC,Wake,35.7977,-78.6253,
position20,1,0,0,10,0,49400.0,Man,False,Caucasian,5.0,5.0,29.0,False,False,Master's Degree,24,6,0,800,1,6200000.0,Raleigh,NC,27695,United States,one,34340.0,Public Institution,0,5842182,343344,14157,476376,1915670,0,403194,281773,701788,15916,0,617408,17488,591457,111132,0,233463,13194,10390520,1360628,19932,45353,1776,0,Raleigh,North Carolina,NC,Wake,35.7977,-78.6253,
position20,0,0,0,40,0,39000.0,Woman,False,Caucasian,2.0,2.0,28.0,False,False,Master's Degree,24,6,0,800,1,6200000.0,Raleigh,NC,27695,United States,one,34340.0,Public Institution,0,5842182,343344,14157,476376,1915670,0,403194,281773,701788,15916,0,617408,17488,591457,111132,0,233463,13194,10390520,1360628,19932,45353,1776,0,Raleigh,North Carolina,NC,Wake,35.7977,-78.6253,
position27,0,0,0,25,0,43504.0,Man,False,Caucasian,5.0,5.0,41.0,False,False,Master's Degree,24,6,0,800,1,6200000.0,Raleigh,NC,27695,United States,one,34340.0,Public Institution,0,5842182,343344,14157,476376,1915670,0,403194,281773,701788,15916,0,617408,17488,591457,111132,0,233463,13194,10390520,1360628,19932,45353,1776,0,Raleigh,North Carolina,NC,Wake,35.7977,-78.6253,
position10,2,0,0,0,0,56781.0,Woman,False,Caucasian,1.0,12.0,39.0,False,False,Bachelor's Degree,24,6,0,800,1,6200000.0,Raleigh,NC,27695,United States,one,34340.0,Public Institution,0,5842182,343344,14157,476376,1915670,0,403194,281773,701788,15916,0,617408,17488,591457,111132,0,233463,13194,10390520,1360628,19932,45353,1776,0,Raleigh,North Carolina,NC,Wake,35.7977,-78.6253,
position10,0,0,0,0,0,46250.0,Woman,False,Caucasian,1.0,6.0,34.0,False,False,Master's Degree,24,6,0,800,1,6200000.0,Raleigh,NC,27695,United States,one,34340.0,Public Institution,0,5842182,343344,14157,476376,1915670,0,403194,281773,701788,15916,0,617408,17488,591457,111132,0,233463,13194,10390520,1360628,19932,45353,1776,0,Raleigh,North Carolina,NC,Wake,35.7977,-78.6253,
position22,0,0,0,0,0,37000.0,Woman,False,Caucasian,1.0,1.0,30.0,False,False,Bachelor's Degree,24,6,0,800,1,6200000.0,Raleigh,NC,27695,United States,one,34340.0,Public Institution,0,5842182,343344,14157,476376,1915670,0,403194,281773,701788,15916,0,617408,17488,591457,111132,0,233463,13194,10390520,1360628,19932,45353,1776,0,Raleigh,North Carolina,NC,Wake,35.7977,-78.6253,
position22,0,0,0,0,0,36000.0,Woman,False,Caucasian,1.0,1.0,31.0,False,False,Bachelor's Degree,24,6,0,800,1,6200000.0,Raleigh,NC,27695,United States,one,34340.0,Public Institution,0,5842182,343344,14157,476376,1915670,0,403194,281773,701788,15916,0,617408,17488,591457,111132,0,233463,13194,10390520,1360628,19932,45353,1776,0,Raleigh,North Carolina,NC,Wake,35.7977,-78.6253,
position15,4,0,0,0,0,49380.0,Man,False,Caucasian,1.0,7.0,31.0,False,False,Master's Degree,24,6,0,800,1,6200000.0,Raleigh,NC,27695,United States,one,34340.0,Public Institution,0,5842182,343344,14157,476376,1915670,0,403194,281773,701788,15916,0,617408,17488,591457,111132,0,233463,13194,10390520,1360628,19932,45353,1776,0,Raleigh,North Carolina,NC,Wake,35.7977,-78.6253,
position15,0,0,0,0,0,37792.0,Man,False,Caucasian,9.0,9.0,55.0,False,False,,24,6,0,800,1,6200000.0,Raleigh,NC,27695,United States,one,34340.0,Public Institution,0,5842182,343344,14157,476376,1915670,0,403194,281773,701788,15916,0,617408,17488,591457,111132,0,233463,13194,10390520,1360628,19932,45353,1776,0,Raleigh,North Carolina,NC,Wake,35.7977,-78.6253,
position15,0,0,0,0,0,36015.0,Man,False,Caucasian,7.0,7.0,60.0,False,False,,24,6,0,800,1,6200000.0,Raleigh,NC,27695,United States,one,34340.0,Public Institution,0,5842182,343344,14157,476376,1915670,0,403194,281773,701788,15916,0,617408,17488,591457,111132,0,233463,13194,10390520,1360628,19932,45353,1776,0,Raleigh,North Carolina,NC,Wake,35.7977,-78.6253,
position15,0,0,0,0,0,33716.0,Man,False,African American,16.0,25.0,58.0,False,False,,24,6,0,800,1,6200000.0,Raleigh,NC,27695,United States,one,34340.0,Public Institution,0,5842182,343344,14157,476376,1915670,0,403194,281773,701788,15916,0,617408,17488,591457,111132,0,233463,13194,10390520,1360628,19932,45353,1776,0,Raleigh,North Carolina,NC,Wake,35.7977,-78.6253,
position15,0,0,0,0,0,26825.0,Man,False,African American,13.0,13.0,40.0,False,False,,24,6,0,800,1,6200000.0,Raleigh,NC,27695,United States,one,34340.0,Public Institution,0,5842182,343344,14157,476376,1915670,0,403194,281773,701788,15916,0,617408,17488,591457,111132,0,233463,13194,10390520,1360628,19932,45353,1776,0,Raleigh,North Carolina,NC,Wake,35.7977,-78.6253,
position5,0,1,0,25,0,51000.0,Man,False,Caucasian,2.0,2.0,26.0,False,False,Master's Degree,24,6,0,800,1,6200000.0,Raleigh,NC,27695,United States,one,34340.0,Public Institution,0,5842182,343344,14157,476376,1915670,0,403194,281773,701788,15916,0,617408,17488,591457,111132,0,233463,13194,10390520,1360628,19932,45353,1776,0,Raleigh,North Carolina,NC,Wake,35.7977,-78.6253,
position4,0,0,0,60,0,48000.0,Woman,False,Caucasian,1.0,3.0,27.0,False,False,Master's Degree,24,6,0,800,1,6200000.0,Raleigh,NC,27695,United States,one,34340.0,Public Institution,0,5842182,343344,14157,476376,1915670,0,403194,281773,701788,15916,0,617408,17488,591457,111132,0,233463,13194,10390520,1360628,19932,45353,1776,0,Raleigh,North Carolina,NC,Wake,35.7977,-78.6253,
position17,0,0,0,25,0,38000.0,Woman,False,Other,1.0,3.0,26.0,False,False,Bachelor's Degree,24,6,0,800,1,6200000.0,Raleigh,NC,27695,United States,one,34340.0,Public Institution,0,5842182,343344,14157,476376,1915670,0,403194,281773,701788,15916,0,617408,17488,591457,111132,0,233463,13194,10390520,1360628,19932,45353,1776,0,Raleigh,North Carolina,NC,Wake,35.7977,-78.6253,
position15,3,0,0,20,0,53000.0,Man,False,Other,1.0,6.0,32.0,False,False,Master's Degree,24,6,0,800,1,6200000.0,Raleigh,NC,27695,United States,one,34340.0,Public Institution,0,5842182,343344,14157,476376,1915670,0,403194,281773,701788,15916,0,617408,17488,591457,111132,0,233463,13194,10390520,1360628,19932,45353,1776,0,Raleigh,North Carolina,NC,Wake,35.7977,-78.6253,
position15,0,0,0,20,0,46069.0,Woman,False,Caucasian,4.0,8.0,39.0,False,False,,24,6,0,800,1,6200000.0,Raleigh,NC,27695,United States,one,34340.0,Public Institution,0,5842182,343344,14157,476376,1915670,0,403194,281773,701788,15916,0,617408,17488,591457,111132,0,233463,13194,10390520,1360628,19932,45353,1776,0,Raleigh,North Carolina,NC,Wake,35.7977,-78.6253,
position15,0,0,0,100,0,40800.0,Woman,False,Biracial,1.0,3.0,26.0,False,False,Master's Degree,24,6,0,800,1,6200000.0,Raleigh,NC,27695,United States,one,34340.0,Public Institution,0,5842182,343344,14157,476376,1915670,0,403194,281773,701788,15916,0,617408,17488,591457,111132,0,233463,13194,10390520,1360628,19932,45353,1776,0,Raleigh,North Carolina,NC,Wake,35.7977,-78.6253,
position15,0,0,0,75,0,39500.0,Man,False,African American,1.0,1.0,27.0,False,False,Master's Degree,24,6,0,800,1,6200000.0,Raleigh,NC,27695,United States,one,34340.0,Public Institution,0,5842182,343344,14157,476376,1915670,0,403194,281773,701788,15916,0,617408,17488,591457,111132,0,233463,13194,10390520,1360628,19932,45353,1776,0,Raleigh,North Carolina,NC,Wake,35.7977,-78.6253,
position1,5,1,0,0,0,53000.0,Woman,False,Caucasian,3.0,25.0,49.0,True,False,Master's Degree,6,1,0,115,5,790000.0,Asheville,NC,28804,United States,one,3751.0,Public Institution,0,5842182,343344,14157,476376,1915670,0,403194,281773,701788,15916,0,617408,17488,591457,111132,0,233463,13194,10390520,1360628,19932,45353,1776,0,Asheville,North Carolina,NC,Buncombe,35.6374,-82.5646,
position20,1,0,0,35,0,37000.0,Man,False,Caucasian,3.0,7.0,30.0,False,False,Master's Degree,6,1,0,115,5,790000.0,Asheville,NC,28804,United States,one,3751.0,Public Institution,0,5842182,343344,14157,476376,1915670,0,403194,281773,701788,15916,0,617408,17488,591457,111132,0,233463,13194,10390520,1360628,19932,45353,1776,0,Asheville,North Carolina,NC,Buncombe,35.6374,-82.5646,
position9,0,0,0,15,0,37000.0,Man,False,Caucasian,1.0,4.0,25.0,False,False,Master's Degree,6,1,0,115,5,790000.0,Asheville,NC,28804,United States,one,3751.0,Public Institution,0,5842182,343344,14157,476376,1915670,0,403194,281773,701788,15916,0,617408,17488,591457,111132,0,233463,13194,10390520,1360628,19932,45353,1776,0,Asheville,North Carolina,NC,Buncombe,35.6374,-82.5646,
position21,1,0,0,60,5,37000.0,Woman,False,Caucasian,3.0,5.0,28.0,False,False,Master's Degree,6,1,0,115,5,790000.0,Asheville,NC,28804,United States,one,3751.0,Public Institution,0,5842182,343344,14157,476376,1915670,0,403194,281773,701788,15916,0,617408,17488,591457,111132,0,233463,13194,10390520,1360628,19932,45353,1776,0,Asheville,North Carolina,NC,Buncombe,35.6374,-82.5646,
position4,0,0,0,60,0,32000.0,Woman,False,Caucasian,1.0,1.0,30.0,False,False,Master's Degree,6,1,0,115,5,790000.0,Asheville,NC,28804,United States,one,3751.0,Public Institution,0,5842182,343344,14157,476376,1915670,0,403194,281773,701788,15916,0,617408,17488,591457,111132,0,233463,13194,10390520,1360628,19932,45353,1776,0,Asheville,North Carolina,NC,Buncombe,35.6374,-82.5646,
position20,0,0,0,35,0,34000.0,Woman,False,Caucasian,6.0,6.0,28.0,False,False,Bachelor's Degree,6,1,0,115,5,790000.0,Asheville,NC,28804,United States,one,3751.0,Public Institution,0,5842182,343344,14157,476376,1915670,0,403194,281773,701788,15916,0,617408,17488,591457,111132,0,233463,13194,10390520,1360628,19932,45353,1776,0,Asheville,North Carolina,NC,Buncombe,35.6374,-82.5646,
position17,0,0,0,0,0,32000.0,Woman,False,Asian American,7.0,7.0,58.0,False,False,No College Degree,6,1,0,115,5,790000.0,Asheville,NC,28804,United States,one,3751.0,Public Institution,0,5842182,343344,14157,476376,1915670,0,403194,281773,701788,15916,0,617408,17488,591457,111132,0,233463,13194,10390520,1360628,19932,45353,1776,0,Asheville,North Carolina,NC,Buncombe,35.6374,-82.5646,
position11,0,1,1,20,0,34000.0,Woman,False,Caucasian,3.0,5.0,32.0,True,False,Master's Degree,17,1,4,650,5,3100000.0,Chapel Hill,NC,27599,United States,one,29278.0,Public Institution,0,5842182,343344,14157,476376,1915670,0,403194,281773,701788,15916,0,617408,17488,591457,111132,0,233463,13194,10390520,1360628,19932,45353,1776,0,Chapel Hill,North Carolina,NC,Orange,36.0525,-79.1077,
position5,0,1,0,20,0,37000.0,Woman,False,Caucasian,1.0,1.0,24.0,False,False,Bachelor's Degree,17,1,4,650,5,3100000.0,Chapel Hill,NC,27599,United States,one,29278.0,Public Institution,0,5842182,343344,14157,476376,1915670,0,403194,281773,701788,15916,0,617408,17488,591457,111132,0,233463,13194,10390520,1360628,19932,45353,1776,0,Chapel Hill,North Carolina,NC,Orange,36.0525,-79.1077,
position20,0,0,0,25,0,34000.0,Man,False,Caucasian,2.0,2.0,33.0,False,False,Bachelor's Degree,17,1,4,650,5,3100000.0,Chapel Hill,NC,27599,United States,one,29278.0,Public Institution,0,5842182,343344,14157,476376,1915670,0,403194,281773,701788,15916,0,617408,17488,591457,111132,0,233463,13194,10390520,1360628,19932,45353,1776,0,Chapel Hill,North Carolina,NC,Orange,36.0525,-79.1077,
position20,1,1,0,25,10,45000.0,Man,False,Caucasian,8.0,10.0,45.0,True,False,Master's Degree,17,1,4,650,5,3100000.0,Chapel Hill,NC,27599,United States,one,29278.0,Public Institution,0,5842182,343344,14157,476376,1915670,0,403194,281773,701788,15916,0,617408,17488,591457,111132,0,233463,13194,10390520,1360628,19932,45353,1776,0,Chapel Hill,North Carolina,NC,Orange,36.0525,-79.1077,
position20,0,1,0,25,5,41000.0,Man,False,Caucasian,10.0,12.0,42.0,False,False,Bachelor's Degree,17,1,4,650,5,3100000.0,Chapel Hill,NC,27599,United States,one,29278.0,Public Institution,0,5842182,343344,14157,476376,1915670,0,403194,281773,701788,15916,0,617408,17488,591457,111132,0,233463,13194,10390520,1360628,19932,45353,1776,0,Chapel Hill,North Carolina,NC,Orange,36.0525,-79.1077,
position10,0,0,0,20,0,40000.0,Woman,False,Caucasian,6.0,6.0,62.0,False,False,Bachelor's Degree,17,1,4,650,5,3100000.0,Chapel Hill,NC,27599,United States,one,29278.0,Public Institution,0,5842182,343344,14157,476376,1915670,0,403194,281773,701788,15916,0,617408,17488,591457,111132,0,233463,13194,10390520,1360628,19932,45353,1776,0,Chapel Hill,North Carolina,NC,Orange,36.0525,-79.1077,
position6,0,1,2,40,0,34000.0,Woman,False,Caucasian,1.0,1.0,25.0,False,False,Master's Degree,17,1,4,650,5,3100000.0,Chapel Hill,NC,27599,United States,one,29278.0,Public Institution,0,5842182,343344,14157,476376,1915670,0,403194,281773,701788,15916,0,617408,17488,591457,111132,0,233463,13194,10390520,1360628,19932,45353,1776,0,Chapel Hill,North Carolina,NC,Orange,36.0525,-79.1077,
position13,8,1,0,25,0,60000.0,Man,False,Caucasian,8.0,18.0,45.0,False,False,Master's Degree,17,1,4,650,5,3100000.0,Chapel Hill,NC,27599,United States,one,29278.0,Public Institution,0,5842182,343344,14157,476376,1915670,0,403194,281773,701788,15916,0,617408,17488,591457,111132,0,233463,13194,10390520,1360628,19932,45353,1776,0,Chapel Hill,North Carolina,NC,Orange,36.0525,-79.1077,
position15,0,0,0,30,0,34000.0,Man,False,Caucasian,10.0,10.0,35.0,False,False,No College Degree,17,1,4,650,5,3100000.0,Chapel Hill,NC,27599,United States,one,29278.0,Public Institution,0,5842182,343344,14157,476376,1915670,0,403194,281773,701788,15916,0,617408,17488,591457,111132,0,233463,13194,10390520,1360628,19932,45353,1776,0,Chapel Hill,North Carolina,NC,Orange,36.0525,-79.1077,
